body,link
"وبسایت رسمی برنامه نود - سرمربی فرانسوی توپچی‌ها، شایعات مبنی بر درخواست خروج از طرف سانچز را رد کرده است.,به گزارش وب‌سایت نود، با وجود صحبت های زیادی که در مورد آینده سانچز مطرح شده است، آرسن ونگر اخبار خروج وی را تکذیب کرد. وی در مورد درخواست خروج سانچز گفت:",http://90tv.ir/news/404863/%d9%88%d9%86%da%af%d8%b1-%d8%b3%d8%a7%d9%86%da%86%d8%b2-%d8%af%d8%b1%d8%ae%d9%88%d8%a7%d8%b3%d8%aa-%d8%ae%d8%b1%d9%88%d8%ac-%d9%86%d8%af%d8%a7%d8%af%d9%87-%d8%a7%d8%b3%d8%aa
"وبسایت رسمی برنامه نود - ارنستو والورده، سرمربی بارسلونا هنوز تکلیف بازیکنان مازاد را مشخص نکرده است. دلوفئو تنها تازه وارد کاتالان ها در فصل نقل و انتقالات تابستانی است و همچنین ماتیو و ماسیپ تنها بازیکنانی هستند که جدا شدنشان قطعی شده است.,به گزارش وبسایت نود، آردا توران، فرمالن، داگلاس، مونیر و سامپر بازیکنان مازاد بارسا هستند که هنوز تکلیفشان مشخص نشده است. مدافع بلژیکی که خریدنش برای بارسا 19 میلیون یورو هزینه داشت|، تا سال 2019 قرارداد دارد. وی فصل گذشته فقط 12 بازی در رم داشت و به صورت مداوم مصدوم شده بود. داگلاس دیگر مازاد بارساست که برای خریدنش از سائوپائولو چهار میلیون یورو هزینه شد. وی فصل گذشته در 23 بازی در اسپورتینگ گیخون سه گل زد و سه پاس گل داد. وی ترجیح می دهد در لالیگا بماند تا بتواند پاسپورت اسپانیایی بگیرد.,مونیر فصل گذشته در والنسیا حضور نداشت و این تیم حاضر نشد که با 12 میلیون یورو بند خرید وی را فعال کند. آلکاسر و دلوفئو دیگر مهاجمان بارسا هستند. مونیر از زنیت و چند تیم لالیگایی پیشنهاد دارد. سامپر از سویی امیدوار است که والورده را مجاب به حفظ خودش کند تا بتواند به عنوان بازیکن ذخیره بوسکتس به تیمش کمک کند.,دیگر بازیکن مازاد بارسلونا آردا توران است. کاتالان ها برای خرید بازیکن ترکیه ای 40 میلیون یورو هزینه کردند. او سال گذشته از چین پیشنهاد داشت اما در حال حاضر مبالغ پیشنهادی برای خرید وی زیاد نیستند.,1140",http://90tv.ir/news/404856/%d8%a2%db%8c%d9%86%d8%af%d9%87-%d9%86%d8%a7%d9%85%d8%b4%d8%ae%d8%b5-%d8%a8%d8%a7%d8%b2%db%8c%da%a9%d9%86%d8%a7%d9%86-%d9%85%d8%a7%d8%b2%d8%a7%d8%af-%d8%a8%d8%a7%d8%b1%d8%b3%d9%84%d9%88%d9%86%d8%a7
"وبسایت رسمی برنامه نود - آندرس اینیستا قصد دارد که تا پایان دوران بازی خود در بارسلونا بماند و حتی بعد از بازنشستگی نیز نماینده کاتالان ها باشد.,به گزارش وب سایت رسمی برنامه نود، کاپیتان تیم بارسلونا در مراسم افتتاحیه زمین فوتبال چمن مصنوعی برای مدرسه سابق خود، گفت:,1771",http://90tv.ir/news/404870/%d8%a7%db%8c%d9%86%db%8c%d8%b3%d8%aa%d8%a7-%d9%85%db%8c-%d8%ae%d9%88%d8%a7%d9%87%d9%85-%d8%af%d8%b1-%d8%a8%d8%a7%d8%b1%d8%b3%d9%84%d9%88%d9%86%d8%a7-%d8%a8%d9%85%d8%a7%d9%86%d9%85-%d9%88-%d8%a8%d8%a7%d8%b2%d9%86%d8%b4%d8%b3%d8%aa%d9%87-%d8%b4%d9%88%d9%85
"وبسایت رسمی برنامه نود - در صورتی که انتقال فابینیو از موناکو به اتلتیکو مادرید با مبلغ 45 میلیون یورو نهایی شود، رئال از این انتقال 225 هزار یورو سود خواهد کرد.,به گزارش وبسایت نود، فابینیوی برزیلی در موناکو در پست های هافبک میانی و دفاع چپ در این فصل عملکرد درخشانی داشت و اتلتیکو در نظر دارد که خرید وی را در فصل نقل و انتقالات زمستانی نهایی کند.,فابینیو سابقه یک فصل حضور در آکادمی رئال را دارد و بر اساس قوانین حق رشد فیفا در صورتی که اتلتیکو 45 میلیون یورو به موناکو بپردازد، 225 هزار یورو از این مبلغ نصیب رئال مادرید خواهد شد. ,1140",http://90tv.ir/news/404872/%d8%a7%d8%aa%d9%84%d8%aa%db%8c%da%a9%d9%88-%d9%85%d8%a7%d8%af%d8%b1%db%8c%d8%af-%d8%af%d8%b1-%d8%b5%d9%88%d8%b1%d8%aa-%d8%ae%d8%b1%db%8c%d8%af-%d9%81%d8%a7%d8%a8%db%8c%d9%86%db%8c%d9%88-%d8%a8%d9%87-%d8%b1%d8%a6%d8%a7%d9%84-%d9%85%d8%a7%d8%af%d8%b1%db%8c%d8%af-%d8%b3%d9%88%d8%af-%d9%85%db%8c-%d8%b1%d8%b3%d8%a7%d9%86%d8%af
"وبسایت رسمی برنامه نود - به دنبال معارفه تئو هرناندز در ورزشگاه سانتیاگو برنابئو، فلورنتینو پرز با خبرنگاران گفتگو کرد و به بازیکن جدید رئال مادرید خوشآمد گفت.,به گزارش وب سایت رسمی برنامه نود، تئو هرناندز که بازیکن اتلتیکو مادرید بود و سال گذشته به صورت قرضی برای آلاوز بازی می کرد، در مراسم معارفه خود گفت که انتقال به رئال مادرید تحقق یک رؤیا بوده و از انتقال به بزرگترین باشگاه دنیا خوشحال است. رئیس باشگاه رئال مادرید در این خصوص گفت:,1771",http://90tv.ir/news/404875/%d9%81%d9%84%d9%88%d8%b1%d9%86%d8%aa%db%8c%d9%86%d9%88-%d9%be%d8%b1%d8%b2-%d9%87%d8%b1%da%af%d8%b2-%d9%81%d8%b1%d8%a7%d9%85%d9%88%d8%b4-%d9%86%d9%85%db%8c-%da%a9%d9%86%db%8c%d9%85-%da%a9%d9%87-%d8%aa%d8%a6%d9%88-%d9%be%db%8c%d8%b1%d8%a7%d9%87%d9%86-%d8%b1%d8%a6%d8%a7%d9%84-%d9%85%d8%a7%d8%af%d8%b1%db%8c%d8%af-%d8%b1%d8%a7-%d8%a7%d9%86%d8%aa%d8%ae%d8%a7%d8%a8-%da%a9%d8%b1%d8%af
"وبسایت رسمی برنامه نود - مسئولیت اکثر نقل و انتقالات بزرگ و گران قیمت دنیای فوتبال در چند سال اخیر به واسطه دو مرد بوده است؛ ژرژ مندز و مینو رایولا که بزرگترین معاملات را به انحصار خود در آورده اند.,به گزارش وب سایت رسمی برنامه نود، با انتقال 85 میلیون یورویی روملو لوکاکو به منچستر یونایتد، ایجنت ایتالیایی یکی دیگر از معاملات گران قیمت دنیای فوتبال را ترتیب داد، اما ترکیب منتخب نقل و انتقالات گران قیمت دو مدیر برنامه، به چه صورت خواهد بود؟,از طریق شرکت,، مندز پشت چند معامله بزرگ دنیای فوتبال بوده و گاهی اوقات یک بازیکن را چندین بار با مبالغ هنگفت جابجا کرده است که از جمله آنها آنخل دی ماریا با مجموع 179 میلیون یورو، خامس رودریگز با 128 میلیون یورو، کریستیانو رونالدو با 113 میلیون یورو و فالکائو با 103 میلیون یورو هستند.,سوپر ایجنت ایتالیایی هم در دو تابستان گذشته دو نقل و انتقال بزرگ و گران قیمت انجام داده است: پل پوگبا و روملو لوکاکو دو بازیکنی هستند که در مجموع با 190 میلیون یورو راهی منچستر یونایتد شده اند.,زلاتان ایبراهیموویچ هم در مجموع 169 میلیون یورو برای رایولا در آمد داشته، ماریو بالوتلی و هنریک مخیتاریان با 69 میلیون یورو جزو نقل و انتقالات گران قیمت با مسئولیت رایولا بوده اند.,1771",http://90tv.ir/news/404887/%d8%a8%d8%a7-%d9%87%db%8c%d9%88%d9%84%d8%a7%d9%87%d8%a7%db%8c-%d9%be%d8%b4%d8%aa-%d9%be%d8%b1%d8%af%d9%87-%d9%81%d9%88%d8%aa%d8%a8%d8%a7%d9%84-%d8%a8%db%8c%d8%b4%d8%aa%d8%b1-%d8%a2%d8%b4%d9%86%d8%a7-%d8%b4%d9%88%db%8c%d8%af%d8%9b-%d8%af%d9%88-%d8%b3%d9%88%d9%be%d8%b1-%d8%a7%db%8c%d8%ac%d9%86%d8%aa-%d9%88-%d8%aa%db%8c%d9%85-%d9%87%d8%a7%db%8c%db%8c-%d8%a8%d9%87-%d9%82%db%8c%d9%85%d8%aa-%d8%ad%d8%af%d9%88%d8%af-15-%d9%85%db%8c%d9%84%db%8c%d8%a7%d8%b1%d8%af-%db%8c%d9%88%d8%b1%d9%88
"وبسایت رسمی برنامه نود - روز دوشنبه ورزشگاه سانتیاگو برنابئو شاهد مراسم معارفه بازیکن جدیدی به نام تئو هرناندز بود که از اتلتیکو مادرید راهی رئال مادرید شد.,به گزارش وب سایت رسمی برنامه نود، تئو هرناندز که همراه با اعضای خانواده و رئیس باشگاه رئال مادرید روی صحنه آمده بود، گفت:,برادر تئو هرناندز، یعنی لوکاس هرناندز هنوز برای اتلتیکو بازی می کند و این دو بازیکن در دربی مادرید رودر روی هم قرار خواهند گرفت. تئو در این باره گفت:,1771",http://90tv.ir/news/404877/%d8%aa%d8%a6%d9%88-%d9%87%d8%b1%d9%86%d8%a7%d9%86%d8%af%d8%b2-%d8%ae%db%8c%d9%84%db%8c-%d8%ae%d9%88%d8%b4%d8%ad%d8%a7%d9%84%d9%85-%da%a9%d9%87-%d8%a8%d9%87-%d8%a8%d9%87%d8%aa%d8%b1%db%8c%d9%86-%d8%a8%d8%a7%d8%b4%da%af%d8%a7%d9%87-%d8%af%d9%86%db%8c%d8%a7-%d8%a2%d9%85%d8%af%d9%87-%d8%a7%d9%85
"وبسایت رسمی برنامه نود - یوفا رنکینگ بهترین باشگاه های اروپا را به روز رسانی کرد که رئال مادرید مثل سه سال اخیر در رتبه اول قرار دارد. اتلتیکو نیز به رده دوم صعود کرده است.,به گزارش وبسایت نود، بارسلونا علیرغم حذف مقابل یوونتوس در لیگ قهرمانان در رده سوم قرار دارد تا هر سه تیم برتر رنکینگ اسپانیایی باشند. بایرن مونیخ به رده چهارم سقوط کرده است و اولین تیم غیراسپانیایی رنکینگ است.,این رنکینگ بر اساس عملکرد تیمها در پنج فصل اخیر در تورنمنت های بین المللی در نظر گرفته شده است که رئال مادرید با توجه به سه قهرمانی در چهار سال اخیر در رده اول قرار گرفته است. رنکینگ یوفا برای بهترین تیمهای اروپا بدین شرح است:,2- اتلتیکو مادرید,3- بارسلونا,4- بایرن مونیخ,5- یوونتوس,6- سویا,7- پاریسن ژرمن,8- دورتموند,9- منچستر سیتی,10- بنفیکا, ,1140",http://90tv.ir/news/404879/%d8%b1%d8%a6%d8%a7%d9%84-%d9%85%d8%a7%d8%af%d8%b1%db%8c%d8%af-%d8%b5%d8%af%d8%b1%d9%86%d8%b4%db%8c%d9%86-%d8%b1%d9%86%da%a9%db%8c%d9%86%da%af-%db%8c%d9%88%d9%81%d8%a7-%d8%a8%d8%a7%d9%82%db%8c-%d9%85%d8%a7%d9%86%d8%af%d8%9b-%d8%b5%d8%b9%d9%88%d8%af-%d8%a7%d8%aa%d9%84%d8%aa%db%8c%da%a9%d9%88-%d8%a8%d9%87-%d8%b1%d8%af%d9%87-%d8%af%d9%88%d9%85
"وبسایت رسمی برنامه نود - کاپیتان پیشین منچستریونایتد اذعان کرده از میانه فصل گذشته می دانسته که باید از این تیم جدا شود.,به گزارش وبسایت نود، وین رونی ۳۱ ساله که پس از ۱۳ سال به دلیل نیمکت نشینی از منچستریونایتد جدا شد و به اورتون بازگشت در جدیدترین اظهاراتش عنوان کرده از بالای سر بردن جام اتحادیه و لیگ اروپا در فصل گذشته احساس خوبی نداشته چون خودش را شایسته فتح آن ها نمی دیده است. ,رونی به نقل از , به خبرنگاران گفته:,۲۰۳۱",http://90tv.ir/news/404885/%d8%b1%d9%88%d9%86%db%8c-%d8%b4%d8%a7%db%8c%d8%b3%d8%aa%d9%87-%d9%81%d8%aa%d8%ad-%d8%ac%d8%a7%d9%85-%d9%87%d8%a7%db%8c-%d9%81%d8%b5%d9%84-%da%af%d8%b0%d8%b4%d8%aa%d9%87-%d9%86%d8%a8%d9%88%d8%af%d9%85
"وبسایت رسمی برنامه نود - تیتر روزنامه های ورزشی امروز اسپانیا از نظرتان می گذرد.,به گزارش وبسایت نود، روزنامه های امروز به آخرین اخبار نقل و انتقالات پرداختند. , ,تئو، یک حرکت همه چیز را به ما می گوید,تئو: از پیوستن به بهترین باشگاه دنیا خوشحالم,موراتا به زیدان می گوید که می تواند روی او حساب کند,انتقال سبایوس به تاخیر افتاد؛ مذاکره بر سر نحوه پرداخت مبلغ انتقال,«الگوی من مارسلو است»,تئو در حضور ۵ هزار هوادار معارفه شد,سبایوس به زودی در تست پزشکی رئال شرکت می کند,ویتولو با سویا تمدید کرد؛ اتلتیکو ناکام ماند, ,پائولینیو تصمیم خودش را گرفته,بارسا باید امروز تصمیم نهایی خودش را بگیرد؛ پنجره نقل و انتقالات چین روز جمعه بسته می شود,اینیستا: می خواهم در بارسا بازنشسته شوم,رئال با بتیس بر سر خرید سبایوس به توافق رسید,۲۰۳۱",http://90tv.ir/news/404895/%da%a9%db%8c%d9%88%d8%b3%da%a9%d8%9b-%d8%b1%d9%88%d8%b2-%d8%b3%d8%b1%d9%86%d9%88%d8%b4%d8%aa-%d8%b3%d8%a7%d8%b2-%d8%a8%d8%b1%d8%a7%db%8c-%d9%be%d8%a7%d8%a6%d9%88%d9%84%db%8c%d9%86%db%8c%d9%88
"وبسایت رسمی برنامه نود - سرمربی آرسنال احتمال خرید بازیکنان بیشتر در این تابستان را رد نکرد.,به گزارش وبسایت نود، آرسن ونگر در نخستین نشست خبری خود در تور تابستانی آرسنال که از استرالیا آغاز شده به طور ضمنی علاقه این تیم به جذب توماس لمار و کیلیان امباپه را تایید کرد. ,ونگر به نقل از , درباره تمایل تیمش به جذب توماس لمار به خبرنگاران گفته:,ونگر همچنین درباره علاقه آرسنال به جذب کیلیان امباپه گفت:,۲۰۳۱",http://90tv.ir/news/404889/%d9%88%d9%86%da%af%d8%b1-%d9%84%d9%85%d8%a7%d8%b1-%db%8c%da%a9%db%8c-%d8%a7%d8%b2-%da%af%d8%b2%db%8c%d9%86%d9%87-%d9%87%d8%a7%db%8c-%d9%85%d8%a7-%d8%a7%d8%b3%d8%aa%d8%9b-%d8%a7%d9%85%d8%a8%d8%a7%d9%be%d9%87-%d9%85%db%8c-%d8%aa%d9%88%d8%a7%d9%86%d8%af-%d8%a8%d9%87-%d9%87%d8%b1-%d8%aa%db%8c%d9%85%db%8c-%da%a9%d9%87-%d8%a8%d8%ae%d9%88%d8%a7%d9%87%d8%af-%d8%a8%d8%b1%d9%88%d8%af
"وبسایت رسمی برنامه نود - یوونتوس هنوز قصد جذب برناردسکی را دارد.,به گزارش وب‌سایت نود، منابع ایتالیایی معتقند با وجود انتقال احتمالی داگلاس کاستا به یوونتوس، بیانکونری هنوز هم به دنبال جذب برناردسکی خواهد بود.  به نظر می‌رسد طی روزهای آتی قرارداد کاستا با یوونتوس رسمی شود ولی با وجود صحبت‌هایی که گفته می‌شد یوونتوس تنها در صورت ناتوانی در جذب کاستا به سراغ برناردسکی خواهد رفت، حالا اسکای ایتالیا گزارش داده است که بیانکونری هنوز هم خواهان جذب برناردسکی است.",http://90tv.ir/news/404894/%d8%a8%d8%a7-%d9%88%d8%ac%d9%88%d8%af-%d8%ac%d8%b0%d8%a8-%da%a9%d8%a7%d8%b3%d8%aa%d8%a7-%db%8c%d9%88%d9%88%d9%86%d8%aa%d9%88%d8%b3-%da%a9%d9%85%d8%a7%da%a9%d8%a7%d9%86-%d8%a8%d8%b1%d9%86%d8%a7%d8%b1%d8%af%d8%b3%da%a9%db%8c-%d8%b1%d8%a7-%d9%86%db%8c%d8%b2-%d9%85%db%8c%d8%ae%d9%88%d8%a7%d9%87%d8%af
"وبسایت رسمی برنامه نود - خوان ماتا با لحنی طنز ورود لوکاکو به منچستریونایتد را تبریک گفته است.,به گزارش وب‌سایت نود، پس از رسمی شدن خرید روملو لوکاکو، خوان ماتا با لحنی طنز ورود وی را تبریک گفته است. دوشنبه بود که انتقال 75 میلیون پوندی لوکاکو به منچستریونایتد نهایی شد. حالا ماتا و لوکاکو که سابقه بازی در چلسی را دارند بار دیگر هم‌تیمی هستند. ماتا با انتشار عکسی در شبکه‌های اجتماعی که به سایز بزرگ کفش لوکاکو اشاره کرده است کامنتی تحت عنوان بزرگ‌ترین سایز کفش گذاشته است.,1405",http://90tv.ir/news/404902/%D8%B4%D9%88%D8%AE%DB%8C-%D9%85%D8%A7%D8%AA%D8%A7-%D8%A8%D8%A7-%D8%B3%D8%A7%DB%8C%D8%B2-%DA%A9%D9%81%D8%B4-%D9%84%D9%88%DA%A9%D8%A7%DA%A9%D9%88-%D8%A8%D9%87-%D9%85%D9%86%D8%A7%D8%B3%D8%A8%D8%AA-%D9%88%D8%B1%D9%88%D8%AF-%D8%AE%D8%B1%DB%8C%D8%AF-%D8%AC%D8%AF%DB%8C%D8%AF-%D9%85%D9%86%DA%86%D8%B3%D8%AA%D8%B1%DB%8C%D9%88%D9%86%D8%A7%DB%8C%D8%AA%D8%AF
وبسایت رسمی برنامه نود - رئیس باشگاه تورینو مجددا ضمن تاکید بر قیمت 100 میلیون یورویی او، اعلام کرد که باشگاهش هنوز برای این بازیکن پیشنهادی دریافت نکرده است.,http://90tv.ir/news/404901/%d8%b1%d8%a6%db%8c%d8%b3-%d8%a8%d8%a7%d8%b4%da%af%d8%a7%d9%87-%d8%aa%d9%88%d8%b1%db%8c%d9%86%d9%88-%d9%87%d9%86%d9%88%d8%b2-%d9%be%db%8c%d8%b4%d9%86%d9%87%d8%a7%d8%af%db%8c-%d8%b1%d8%b3%d9%85%db%8c-%d8%a8%d8%b1%d8%a7%db%8c-%d9%81%d8%b1%d9%88%d8%b4-%d8%a8%d9%84%d9%88%d8%aa%db%8c-%d8%af%d8%b1%db%8c%d8%a7%d9%81%d8%aa-%d9%86%da%a9%d8%b1%d8%af%d9%87-%d8%a7%db%8c%d9%85
وبسایت رسمی برنامه نود - منابع ایتالیایی از قریب الوقوع بودن انتقال ماتوئیدی به یوونتوس خبر می‌دهند.,http://90tv.ir/news/404893/%d8%ac%d9%84%d8%b3%d9%87-%db%8c%d9%88%d9%88%d9%86%d8%aa%d9%88%d8%b3-%d8%a8%d8%a7-%d8%b1%d8%a7%db%8c%d9%88%d9%84%d8%a7-%d8%a8%d8%b1-%d8%b3%d8%b1-%d9%85%d8%a7%d8%aa%d9%88%d8%a6%db%8c%d8%af%db%8c
